id,name,english_name,birthplace,biography,birthday,deathday,image
819,霍卫民,Weimin Huo,中国，天津,霍卫民，中国内地老戏骨，自７８年参加河南焦作话剧团，至今已从艺４０余年。在舞台上摸爬滚打了十几年，主演了十余部话剧，《于无声从》《谁是强者》《深夜静悄悄》《百姓书记》《太行山人》等。此后在１９９０进修于中央戏剧学院，进行了系统的，科学的，严格的表演训练和理论学习。之后参演了《好爹好娘》《红蜘蛛》《渑池会》《心迷宫》《二月泉》《猎杀》等多部影视剧。本人座右铭：“老老实实做人，认认真真演戏”。,1955年11月18日,\N,https://img2.doubanio.com/view/celebrity/raw/public/p1445341451.91.jpg
820,王笑天,Xiaotian Wang,,毕业于洛阳理工学院。,1988年06月22日,\N,https://img9.doubanio.com/view/celebrity/raw/public/p1445341519.95.jpg
821,罗芸,Yun Luo,,,,\N,https://img9.doubanio.com/view/celebrity/raw/public/p1445341598.74.jpg
822,杨瑜珍,Yuzhen Yang,,河南省歌舞剧院演员，2007年全国猴马杯全国相声小品大赛《白兔缘》最佳女演员奖。参演电影《心迷宫》《婚前婚后》《小锅盖娶亲2》《小锅盖离婚》《不是闹着玩儿3》,,\N,https://img9.doubanio.com/view/celebrity/raw/public/p1479633606.16.jpg
823,孙黎,Li Sun,中国，河南,孙黎，青年影视演员，毕业于中央戏剧学院表演专业，爱好舞蹈、唱歌、运动、阅读、朗诵，参演影视剧目，曾是河南电视台9频道主持人。《钗头凤》饰唐惠仙。在电影《心迷宫》中孙黎扮演的丽琴是主要角色之一。,08月15日,\N,https://img3.doubanio.com/view/celebrity/raw/public/p1445341715.92.jpg
824,马特·达蒙,Matt Damon,"美国,马萨诸塞州,波士顿","""马特·达蒙，美国著名的演员和编剧，曾获得第70届奥斯卡最佳男主角提名和第82届奥斯卡最佳男配角提名，并和好友本·阿弗莱克一起凭借《心灵捕手》获得第70届奥斯卡最佳原创剧本奖。代表作品有《心灵捕手》《天才雷普利》和《谍影重重》三部曲等。""",1970年10月08日,\N,https://img1.doubanio.com/view/celebrity/raw/public/p620.jpg
825,朱丽娅·斯蒂尔斯,Julia Stiles,"美国,纽约",朱丽娅·斯蒂尔斯好莱坞著名演员，她不算漂亮，带点莎翁笔下小悍妇的气质；也不算红，不是什么大明星。然而，她是那种你一旦看见就无法忘怀的演员。少年时期　　朱丽娅·斯蒂尔斯(Julia Stiles) 1981年3月28日出生于美国纽约。原名朱丽娅·奥哈拉·斯蒂尔斯，身上同时具有爱尔兰、意大利和英国血统。家里三个孩子中排行老大。父亲是一名小学教师，母亲是一名艺术家。年幼时学过现代舞，11岁以儿童演员身份首次登台演出，此后表演热情与日俱增。12岁那年已开始参加职业商业表演。聪慧、早熟的朱丽娅曾经被《夜访吸血鬼》(Interview with the Vampire: The Vampire Chronicles)导演看中，差一点得到影片中克劳迪娅这一儿童吸血鬼角色，但最终败给了柯尔斯滕·邓斯特。　　朱丽娅继续纽约儿童职业学校接受培训。15岁时和克莱尔·丹尼斯共同出演了《彷徨爱》(I Love You I Love You Not)，此后又在《致命突击队》(The Devil's Own)一片中扮演哈里森·福特的女儿。青年时期　　突破性成就参加由美国脱口秀女皇奥普拉·温弗里制作电视迷你影集《Before Women Had Wings》所取得该剧讲述儿童受虐题材朱丽娅《暗夜危情》(Wicked)中饰演埃莉拓宽了戏路，接着实现了莎剧演出梦想——一口气演了3部莎剧影片：《对面恶女看过来》(10 Things I Hate About You)、升级版《哈姆雷特》(Hamlet)和升级版“奥赛罗”《千方百计》(O)其中第一部还为赢得了芝加哥影评奖。2002年还在百老汇以外出演了《第12夜》(Twelfth Night)　　为了完成学业，她于2000年临时中断表演，到哥伦比亚大学攻读英语。后来一边读书一边演戏，继续活跃主流电影圈里。2002年和人气颇旺男演员马特·达蒙共同主演了《谍影重重》(The Bourne Identity)，后来又出演了续集。第二年又在《蒙娜丽莎微笑》(Mona Lisa Smile)中和好莱坞大名鼎鼎“大嘴美女”朱莉亚·罗伯茨演对手戏。不久又因饰演《卡罗丽娜》(Carolina)女主角受到好莱坞广泛关注。2005年远征冰岛那里拍摄了《天堂游记》(A Little Trip to Heaven)。说不上哪部影片演技达到顶峰标志，但这位可爱女演员好莱坞出人头地应该只是时间早晚问题。,1981年03月28日,\N,https://img1.doubanio.com/view/celebrity/raw/public/p20019.jpg
826,大卫·斯特雷泽恩,David Strathairn,"美国,加利福尼亚州,旧金山",斯特雷泽恩出生于旧金山，在威廉斯大学的岁月为他开启了通向表演的大门，他在那里邂逅了研读心理学却对舞台充满热爱的约翰·塞尔斯，志趣相投的两人随之在1978年有了第一次合作。这部电影尽管制作费只花了4万美金，却给了后来《山水又相逢》、《四个毕业生》等同类型经典影片启发。大学毕业后，斯特雷泽恩去佛州探亲，在当地无亲无故的斯特雷泽恩不得已扮小丑跟着一个马戏团巡演了半年。经过历练的他之后出演了一系列电影中的配角，其中包括1983年的《金丝楠木》、1988年的《吾兄吾弟》。同时，斯特雷泽恩继续和塞尔斯合作，出演了塞尔斯的《来自外星球的兄弟》、《怒火阵线》和《八面威风》。上世纪90年代，回到纽约州的斯特雷泽恩终于得到了一些在大片中出演重要角色的机会。除了与塞尔斯合作的《希望城市》和《激情之鱼》，斯特雷泽恩在《天生赢家》、《通天神偷》、《狂野之河》和《生母养母的战争》中尽展才华。1997年，斯特雷泽恩的表演有了一次大的突破，他在广受好评的《洛城机密》中扮演了一个留着八字胡的高级皮条客。1999年，斯特雷泽恩和塞尔斯再次在《丛林地狱》中合作，这回他扮演了一名身世坎坷的渔夫，这成为他们迄今为止最成功的一次合作。进入21世纪，他先后拍摄了《熄灯追缉令》、《蓝色大车》、《捍卫自由》、《危机密布》等影片。凭借2005年的《晚安，好运》一片大卫·斯特雷泽恩荣膺62届威尼斯电影节最佳男演员。,1949年01月26日,\N,https://img3.doubanio.com/view/celebrity/raw/public/p1388897763.42.jpg
827,斯科特·格伦,Scott Glenn,"美国,宾夕法尼亚州,匹兹堡","Theodore Scott Glenn (born January 26, 1941), better known as Scott Glenn, is an American actor. His roles have included Wes Hightower in Urban Cowboy (1980), astronaut Alan Shepard in The Right Stuff (1983), Emmett in Silverado (1985), Commander Bart Mancuso in The Hunt for Red October (1990), Jack Crawford in The Silence of the Lambs (1991), Roger in Training Day (2001), Ezra Kramer in The Bourne Ultimatum (2007), The Wise Man in Sucker Punch (2011), The Barber, and Stick in Daredevil (2015).",1941年01月26日,\N,https://img3.doubanio.com/view/personage/raw/public/20fe8d0023dcb6366b63fa6b3d555d72.jpg
828,帕迪·康斯戴恩,Paddy Considine,"英国,英格兰,斯塔福德郡","青年时期，帕迪·康斯戴恩在Burton学院学习戏剧，并在学校结识现为导演的Shane Meadows。两人一起组了个乐队""She talks to angels"" ，帕迪·康斯戴恩是架子鼓鼓手。还未在Burton大学结束学业时，他就去了Brighton 大学学习摄影，并在该校获得了人生第一个荣誉学位。他以忧郁、黑暗、纠结的表演风格为观众所熟知，以In America, Dead Man's Shoes, The Cry of the Owl, Le Donk & Scor-zay-zee and Hot Fuzz等片开始自己的演绎生涯，也出演了 The Red Riding Trilogy等多部电视电影。在《谍影重重3》里饰演一位身陷阴谋遭暗杀的记者。",1974年09月05日,\N,https://img9.doubanio.com/view/celebrity/raw/public/p4165.jpg
829,周润发,Yun-Fat Chow,"中国香港,南丫岛",周润发，广东宝安人，1955年5月18日生于香港南丫岛，为新界原居民，著名电影和电视演员，曾经三度获得香港电影金像奖最佳男主角奖，另外也拿到两次台湾电影金马奖最佳男主角头衔。 1980年代与成龙一并成为香港电影市场的票房保证，并创造了多个脍炙人口的经典角色：许文强、小马哥、赌神等多不胜数。1990年代开始后，与成龙、周星驰因为电影票房成绩出色，共同被媒体形容为“双周一成”。他于1995年赴美国好莱坞发展，在拍摄多部电影后获得一定程度上的成功。,1955年05月18日,\N,https://img1.doubanio.com/view/celebrity/raw/public/p35678.jpg
830,狄龙,Lung Ti,中国香港,狄龙，香港著名影视演员，与李小龙、梁小龙、成龙并称香港“四小龙”。狄龙从小就学有咏春拳，曾肄业于香港易通英文专科学校。1969年开始演艺生涯，于1973年获第十一届台湾电影金马奖优秀演技特别奖，同年获第十九届亚太影展优异演技奖，于1999年获第十九届香港电影金像奖最佳男配角，于1986年获第二十三届台湾电影金马奖最佳男主角，于1979年获第二十五届亚太影展演技最突出男主角。,1946年08月19日,\N,https://img2.doubanio.com/view/celebrity/raw/public/p28371.jpg
831,张国荣,Leslie Cheung,"中国,香港",张国荣（英文名：Leslie，1956年9月12日－2003年4月1日），原名张发宗，是华人社会最有影响力的演艺人之一，香港知名男演员、歌手、舞台表演者与词曲创作者。别名哥哥（gorgor），有传是拍戏时王祖贤对张国荣的昵称，及后广传。作为歌手，张国荣是香港乐坛的天皇巨星，粤语流行音乐的代表人物之一。1977年他凭一曲《American Pie》获“亚洲业余歌手大赛”亚军并由此进入歌坛。1983年推出唱片《风继续吹》，与唱片同名的粤语主打歌成为张国荣历来最受欢迎的歌曲之一。1984年他的一曲《Monica》唱至街知巷闻，《Monica》 也成为香港流行音乐史上具有里程碑式意义的作品。1987年张国荣的大碟《Summer Romance 》销量达到七白金， 并成为当年IFPI 唱片销量冠军；此后他的唱片屡屡斩获白金销量的佳绩。1995年复出专辑《宠爱》全球年度销量200万张，被业界称为“救市之作”。他荣获包括“金针奖”在内的香港乐坛最高荣誉，是首位连续两年同时获得“最受欢迎男歌手”和“叱咤乐坛男歌手金奖”两项大奖的华人歌手。他也是第一位在上海八万人体育场连开两场演唱会的华人歌手。 　　作为音乐人，他作词、作曲四十余首，是香港作曲家及作词家协会委任的“音乐大使”。他谱写的歌曲先后获得“十大中文金曲奖”、“十大劲歌金曲奖”、“中国原创音乐榜金曲奖”等多项大奖，五次入围电影节最佳原创歌曲提名，并且获得金马奖“最佳原创电影歌曲奖”，而他1988年作曲的《沉默是金》更是传唱不衰的经典名曲。他担任监制的唱片获得过香港乐坛唱片类的多项大奖；他担任艺术总监的演唱会被美国《时代》杂志评价为“Top in Passion and Fashion ”；他导演的MTV、音乐电影和公益短片都得到了广泛好评。,1956年09月12日,2003年04月01日,https://img3.doubanio.com/view/personage/raw/public/4dcccbb42e0faf11a57288ae6e4bc20f.jpg
832,朱宝意,Emily Chu,"中国,台湾",朱宝意，1960年10月31日出生于台湾，10岁随母去美国，成人后以时装模特身份返回台湾，不久进入台湾影视界，因表演生动，被嘉禾公司看中，后成为其基本演员。在港两年，共拍了8部影片。被称为最早的“神仙姐姐”。,1960年10月31日,\N,https://img9.doubanio.com/view/celebrity/raw/public/p5825.jpg
